"spell_name","trait_name"
"Gasping Marsh","Poison"
"Gasping Marsh","Uncommon"
"Ghostly Weapon","Concentrate"
"Ghostly Weapon","Manipulate"
"Glass Sand","Earth"
"Glass Sand","Evocation"
"Glass Sand","Uncommon"
"Glyph of Warding","Abjuration"
"Gravity Well","Concentrate"
"Gravity Well","Manipulate"
"Haste","Concentrate"
"Haste","Manipulate"
"Heatvision","Concentrate"
"Heatvision","Fire"
"Heatvision","Manipulate"
"Heatvision","Uncommon"
"Heroism","Concentrate"
"Heroism","Manipulate"
"Heroism","Mental"
"Holy Light","Attack"
"Holy Light","Concentrate"
"Holy Light","Fire"
"Holy Light","Holy"
"Holy Light","Light"
"Holy Light","Manipulate"
"Hypercognition","Concentrate"
"Hypnotize","Illusion"
"Hypnotize","Manipulate"
"Hypnotize","Subtle"
"Hypnotize","Visual"
"Impending Doom","Divination"
"Impending Doom","Emotion"
"Impending Doom","Fear"
"Impending Doom","Incapacitation"
"Impending Doom","Mental"
"Impending Doom","Prediction"
"Infectious Ennui","Emotion"
"Infectious Ennui","Enchantment"
"Infectious Ennui","Mental"
"Infectious Ennui","Rare"
"Insect Form","Concentrate"
"Insect Form","Manipulate"
"Insect Form","Polymorph"
"Lashing Rope","Transmutation"
"Levitate","Concentrate"
"Levitate","Manipulate"
"Life Connection","Contingency"
"Life Connection","Necromancy"
"Life Pact","Healing"
"Life Pact","Necromancy"
"Life Pact","Uncommon"
"Lightning Bolt","Concentrate"
"Lightning Bolt","Electricity"
"Lightning Bolt","Manipulate"
"Locate","Concentrate"
"Locate","Detection"
"Locate","Manipulate"
"Locate","Uncommon"
"Lotus Walk","Concentrate"
"Lotus Walk","Manipulate"
"Lotus Walk","Plant"
"Lotus Walk","Wood"
"Mad Monkeys","Concentrate"
"Mad Monkeys","Manipulate"
"Magical Fetters","Conjuration"
"Magical Fetters","Incapacitation"
"Magical Fetters","Uncommon"
"Magnetic Acceleration","Attack"
"Magnetic Acceleration","Evocation"
"Magnetic Acceleration","Metal"
"Martyr's Intervention","Healing"
"Martyr's Intervention","Necromancy"
"Martyr's Intervention","Uncommon"
"Mind of Menace","Contingency"
"Mind of Menace","Emotion"
"Mind of Menace","Enchantment"
"Mind of Menace","Fear"
"Mind of Menace","Mental"
"Mind Reading","Concentrate"
"Mind Reading","Detection"
"Mind Reading","Manipulate"
"Mind Reading","Mental"
"Mind Reading","Uncommon"
"Moonlight Ray","Attack"
"Moonlight Ray","Cold"
"Moonlight Ray","Evocation"
"Moonlight Ray","Good"
"Moonlight Ray","Light"
"Moonlight Ray","Uncommon"
"Moth's Supper","Necromancy"
"Nothing Up My Sleeve","Conjuration"
"Nothing Up My Sleeve","Extradimensional"
"Nothing Up My Sleeve","Uncommon"
"Noxious Metals","Concentrate"
"Noxious Metals","Manipulate"
"Noxious Metals","Metal"
"Noxious Metals","Poison"
"One with Stone","Concentrate"
"One with Stone","Earth"
"One with Stone","Manipulate"
"One with Stone","Polymorph"
"Oneiric Mire","Illusion"
"Oneiric Mire","Mental"
"Oneiric Mire","Visual"
"Ooze Form","Polymorph"
"Ooze Form","Transmutation"
"Organsight","Divination"
"Organsight","Revelation"
"Painted Scout","Divination"
"Painted Scout","Scrying"
"Painted Scout","Uncommon"
"Paralyze","Concentrate"
"Paralyze","Incapacitation"
"Paralyze","Manipulate"
"Paralyze","Mental"
"Percussive Impact","Evocation"
"Percussive Impact","Sonic"
"Percussive Impact","Uncommon"
"Perseis's Precautions","Divination"
"Perseis's Precautions","Fortune"
"Perseis's Precautions","Prediction"
"Perseis's Precautions","Uncommon"
"Phantom Prison","Illusion"
"Phantom Prison","Incapacitation"
"Phantom Prison","Mental"
"Phantom Prison","Visual"
"Pillar of Water","Concentrate"
"Pillar of Water","Manipulate"
"Pillar of Water","Water"
"Positive Attunement","Healing"
"Positive Attunement","Necromancy"
"Positive Attunement","Positive"
"Primal Chorus","Auditory"
"Primal Chorus","Concentrate"
"Primal Chorus","Manipulate"
"Primal Chorus","Mental"
"Pyrotechnics","Fire"
"Pyrotechnics","Transmutation"
"Pyrotechnics","Uncommon"
"Rally Point","Conjuration"
"Rally Point","Teleportation"
"Rally Point","Uncommon"
"Ring of Truth","Concentrate"
"Ring of Truth","Detection"
"Ring of Truth","Manipulate"
"Ring of Truth","Mental"
"Ring of Truth","Uncommon"
"Roaring Applause","Emotion"
"Roaring Applause","Enchantment"
"Roaring Applause","Mental"
"Rouse Skeletons","Concentrate"
"Rouse Skeletons","Manipulate"
"Safe Passage","Concentrate"
"Safe Passage","Manipulate"
"Sand Form","Concentrate"
"Sand Form","Earth"
"Sand Form","Manipulate"
"Scrying Ripples","Concentrate"
"Scrying Ripples","Manipulate"
"Scrying Ripples","Scrying"
"Scrying Ripples","Water"
"Sculpt Sound","Illusion"
"Sea of Thought","Conjuration"
"Secret Page","Illusion"
"Secret Page","Visual"
"Shadow Projectile","Illusion"
"Shadow Projectile","Shadow"
"Shadow Projectile","Visual"
"Shadow Spy","Necromancy"
"Shared Invisibility","Aura"
"Shared Invisibility","Illusion"
"Shared Invisibility","Manipulate"
"Shared Invisibility","Subtle"
"Shift Blame","Enchantment"
"Shift Blame","Mental"
"Shifting Sand","Earth"
"Shifting Sand","Transmutation"
"Show the Way","Detection"
"Show the Way","Divination"
"Shrink Item","Concentrate"
"Shrink Item","Manipulate"
"Shrink Item","Polymorph"
"Sign of Conviction","Conjuration"
"Sign of Conviction","Uncommon"
"Slow","Concentrate"
"Slow","Manipulate"
"Soothing Blossoms","Conjuration"
"Soothing Blossoms","Plant"
"Soothing Blossoms","Wood"
"Sparkleskin","Transmutation"
"Sparkleskin","Uncommon"
"Speak with Plants","Concentrate"
"Speak with Plants","Manipulate"
"Speak with Plants","Plant"
"Speak with Plants","Wood"
"Stinking Cloud","Conjuration"
"Stinking Cloud","Poison"
"Sudden Recollection","Enchantment"
"Sudden Recollection","Mental"
"Sudden Recollection","Uncommon"
"Tempest Cloak","Air"
"Tempest Cloak","Concentrate"
"Tempest Cloak","Manipulate"
"Temporal Twin","Conjuration"
"Temporal Twin","Uncommon"
"Threefold Aspect","Concentrate"
"Threefold Aspect","Manipulate"
"Threefold Aspect","Polymorph"
"Time Jump","Transmutation"
"Time Pocket","Transmutation"
"Transcribe Conflict","Divination"
"Transcribe Conflict","Rare"
"Unseasonable Squall","Air"
"Unseasonable Squall","Evocation"
"Unseasonable Squall","Uncommon"
"Vampiric Feast","Concentrate"
"Vampiric Feast","Death"
"Vampiric Feast","Manipulate"
"Vampiric Feast","Void"
"Veil of Privacy","Concentrate"
"Veil of Privacy","Manipulate"
"Veil of Privacy","Uncommon"
"Wall of Radiance","Evocation"
"Wall of Radiance","Light"
"Wall of Radiance","Uncommon"
"Wall of Shadow","Darkness"
"Wall of Shadow","Evocation"
"Wall of Shadow","Uncommon"
"Wall of Thorns","Concentrate"
"Wall of Thorns","Manipulate"
"Wall of Thorns","Plant"
"Wall of Thorns","Wood"
"Wall of Virtue","Evocation"
"Wall of Virtue","Light"
"Wall of Virtue","Uncommon"
"Wall of Water","Conjuration"
"Wall of Water","Water"
"Wall of Wind","Air"
"Wall of Wind","Concentrate"
"Wall of Wind","Manipulate"
"Wandererâ€™s Guide","Concentrate"
"Wandererâ€™s Guide","Manipulate"
"Warding Aggression","Abjuration"
"Web of Eyes","Divination"
"Web of Eyes","Scrying"
"Whirling Scarves","Abjuration"
"Whirling Scarves","Force"
"Wooden Double","Manipulate"
"Wooden Double","Wood"
"Aerial Form","Concentrate"
"Aerial Form","Manipulate"
"Aerial Form","Polymorph"
"Air Walk","Air"
"Air Walk","Transmutation"
"Airlift","Air"
"Airlift","Concentrate"
"Airlift","Manipulate"
"Anathematic Reprisal","Enchantment"
"Anathematic Reprisal","Mental"
"Aromatic Lure","Emotion"
"Aromatic Lure","Enchantment"
"Aromatic Lure","Incapacitation"
"Aromatic Lure","Mental"
"Aromatic Lure","Rare"
"Bestial Curse","Concentrate"
"Bestial Curse","Curse"
"Bestial Curse","Manipulate"
"Bestial Curse","Polymorph"
"Bloodspray Curse","Curse"
"Bloodspray Curse","Necromancy"
"Bursting Bloom","Conjuration"
"Bursting Bloom","Plant"
"Bursting Bloom","Uncommon"
"Call the Blood","Death"
"Call the Blood","Necromancy"
"Call the Blood","Negative"
"Call the Blood","Uncommon"
"Chroma Leach","Concentrate"
"Chroma Leach","Manipulate"
"Chromatic Armor","Abjuration"
"Chromatic Armor","Light"
"Chromatic Ray","Attack"
"Chromatic Ray","Evocation"
"Chromatic Ray","Light"
"Cinder Swarm","Concentrate"
"Cinder Swarm","Fire"
"Cinder Swarm","Manipulate"
"Clairvoyance","Concentrate"
"Clairvoyance","Manipulate"
"Clairvoyance","Scrying"
"Cloak of Light","Healing"
"Cloak of Light","Light"
"Cloak of Light","Necromancy"
"Cloak of Light","Positive"
"Cloak of Light","Uncommon"
"Clownish Curse","Attack"
"Clownish Curse","Curse"
"Clownish Curse","Enchantment"
"Clownish Curse","Mental"
"Clownish Curse","Misfortune"
"Clownish Curse","Uncommon"
"Compel True Name","Auditory"
"Compel True Name","Enchantment"
"Compel True Name","Incapacitation"
"Compel True Name","Linguistic"
"Compel True Name","Mental"
"Compel True Name","Rare"
"Compel True Name","True Name"
"Confusion","Concentrate"
"Confusion","Emotion"
"Confusion","Manipulate"
"Confusion","Mental"
"Containment","Concentrate"
"Containment","Force"
"Containment","Manipulate"
"Coral Eruption","Conjuration"
"Countless Eyes","Concentrate"
"Countless Eyes","Manipulate"
"Creation","Concentrate"
"Creation","Manipulate"
"Dawnflower's Light","Divination"
"Dawnflower's Light","Good"
"Dawnflower's Light","Light"
"Dawnflower's Light","Rare"
"Daydreamer's Curse","Attack"
"Daydreamer's Curse","Curse"
"Daydreamer's Curse","Enchantment"
"Daydreamer's Curse","Mental"
"Daydreamer's Curse","Misfortune"
"Daydreamer's Curse","Uncommon"
"Deathless March","Auditory"
"Deathless March","Enchantment"
"Deathless March","Rare"
"Detect Creator","Detection"
"Detect Creator","Divination"
"Detect Creator","Rare"
"Detect Scrying","Concentrate"
"Detect Scrying","Detection"
"Detect Scrying","Manipulate"
"Detect Scrying","Uncommon"
"Dinosaur Form","Concentrate"
"Dinosaur Form","Manipulate"
"Dinosaur Form","Polymorph"
"Dirge of Remembrance","Necromancy"
"Dirge of Remembrance","Sonic"
"Dirge of Remembrance","Uncommon"
"Discern Lies","Divination"
"Discern Lies","Mental"
"Discern Lies","Revelation"
"Discern Lies","Uncommon"
"Dispelling Globe","Concentrate"
"Dispelling Globe","Manipulate"
"Dispelling Globe","Uncommon"
"Divine Wrath","Concentrate"
"Divine Wrath","Manipulate"
"Divine Wrath","Sanctified"
"Divine Wrath","Spirit"
"Draw the Lightning","Electricity"
"Draw the Lightning","Evocation"
"Draw the Lightning","Metal"
"Dull Ambition","Concentrate"
"Dull Ambition","Curse"
"Dull Ambition","Manipulate"
"Dull Ambition","Mental"
"Dull Ambition","Misfortune"
"Elemental Gift","Transmutation"
"Elemental Sense","Concentrate"
"Elemental Sense","Manipulate"
"Elemental Sense","Revelation"
"Elephant Form","Polymorph"
"Elephant Form","Transmutation"
"Elephant Form","Uncommon"
"Enhance Senses","Divination"
"Enhance Senses","Uncommon"
"Entangle Fate","Divination"
"Entangle Fate","Mental"
"Entangle Fate","Rare"
"False Nature","Illusion"
"False Nature","Uncommon"
"Favorable Review","Enchantment"
"Favorable Review","Incapacitation"
"Favorable Review","Mental"
"Favorable Review","Uncommon"
"Fey Form","Polymorph"
"Fey Form","Transmutation"
"Fire Shield","Concentrate"
"Fire Shield","Fire"
"Fire Shield","Manipulate"
"Flicker","Concentrate"
"Flicker","Manipulate"
"Flicker","Teleportation"
"Fly","Concentrate"
"Fly","Manipulate"
"Forgotten Lines","Divination"
"Forgotten Lines","Rare"
"Ghostly Tragedy","Concentrate"
"Ghostly Tragedy","Manipulate"
"Ghostly Tragedy","Spirit"
"Ghostly Tragedy","Uncommon"
"Girzanje's March","Auditory"
"Girzanje's March","Enchantment"
"Girzanje's March","Linguistic"
"Girzanje's March","Mental"
"Girzanje's March","Uncommon"
"Glass Form","Concentrate"
"Glass Form","Earth"
"Glass Form","Manipulate"
"Grasp of the Deep","Concentrate"
"Grasp of the Deep","Manipulate"
"Grasp of the Deep","Mental"
"Grasp of the Deep","Water"
"Grasping Earth","Concentrate"
"Grasping Earth","Earth"
"Grasping Earth","Manipulate"
"Holy Cascade","Concentrate"
"Holy Cascade","Holy"
"Holy Cascade","Manipulate"
"Holy Cascade","Water"
"Honeyed Words","Concentrate"
"Honeyed Words","Manipulate"
"Honeyed Words","Mental"
"Hydraulic Torrent","Concentrate"
"Hydraulic Torrent","Manipulate"
"Hydraulic Torrent","Water"
"Ice Storm","Cold"
"Ice Storm","Concentrate"
"Ice Storm","Manipulate"
"Implement of Destruction","Emotion"
"Implement of Destruction","Enchantment"
"Implement of Destruction","Fear"
"Implement of Destruction","Mental"
"Infectious Melody","Auditory"
"Infectious Melody","Enchantment"
"Infectious Melody","Mental"
"Internal Insurrection","Disease"
"Internal Insurrection","Necromancy"
"Internal Insurrection","Rare"
"Invisibility Curtain","Illusion"
"Life's Flowing River","Evocation"
"Life's Flowing River","Uncommon"
"Life's Fresh Bloom","Healing"
"Life's Fresh Bloom","Necromancy"
"Life's Fresh Bloom","Positive"
"Life's Fresh Bloom","Rare"
"Life-Draining Roots","Concentrate"
"Life-Draining Roots","Manipulate"
"Life-Draining Roots","Plant"
"Life-Draining Roots","Wood"
"Liminal Doorway","Concentrate"
"Liminal Doorway","Extradimensional"
"Liminal Doorway","Manipulate"
"Liminal Doorway","Uncommon"
"Luring Wail","Auditory"
"Luring Wail","Concentrate"
"Luring Wail","Incapacitation"
"Luring Wail","Manipulate"
"Luring Wail","Mental"
"Magic Mailbox","Conjuration"
"Magic Mailbox","Teleportation"
"Magic Mailbox","Uncommon"
"Mantis's Grasp","Concentrate"
"Mantis's Grasp","Force"
"Mantis's Grasp","Manipulate"
"Mantis's Grasp","Rare"
"Mercurial Stride","Concentrate"
"Mercurial Stride","Manipulate"
"Mercurial Stride","Metal"
"Mercurial Stride","Poison"
"Mirage","Concentrate"
"Mirage","Illusion"
"Mirage","Manipulate"
"Mirage","Uncommon"
"Mirror's Misfortune","Illusion"
"Misty Memory","Concentrate"
"Misty Memory","Manipulate"
"Misty Memory","Uncommon"
"Misty Memory","Water"
"Morass of Ages","Aura"
"Morass of Ages","Transmutation"
"Mountain Resilience","Concentrate"
"Mountain Resilience","Earth"
"Mountain Resilience","Manipulate"
"Movanic Glimmer","Enchantment"
"Movanic Glimmer","Good"
"Movanic Glimmer","Mental"
"Movanic Glimmer","Transmutation"
"Movanic Glimmer","Uncommon"
"Murderous Vine","Attack"
"Murderous Vine","Conjuration"
"Murderous Vine","Plant"
"Murderous Vine","Wood"
"Necrotic Radiation","Necromancy"
"Necrotic Radiation","Negative"
"Necrotic Radiation","Uncommon"
"Nightmare","Concentrate"
"Nightmare","Illusion"
"Nightmare","Manipulate"
"Nightmare","Mental"
"Ocular Overload","Contingency"
"Ocular Overload","Illusion"
"Ocular Overload","Incapacitation"
"Ocular Overload","Visual"
"Outcast's Curse","Concentrate"
"Outcast's Curse","Curse"
"Outcast's Curse","Manipulate"
"Outcast's Curse","Mental"
"Outcast's Curse","Misfortune"
"Painful Vibrations","Evocation"
"Painful Vibrations","Sonic"
"Peaceful Bubble","Concentrate"
"Peaceful Bubble","Manipulate"
"Peaceful Bubble","Uncommon"
"Pernicious Poltergeist","Necromancy"
"Petal Storm","Air"
"Petal Storm","Conjuration"
"Petal Storm","Plant"
"Petal Storm","Wood"
"Phantasmal Protagonist","Illusion"
"Phantasmal Protagonist","Mental"
"Phantasmal Protagonist","Rare"
"Phoenix Ward","Concentrate"
"Phoenix Ward","Fire"
"Phoenix Ward","Manipulate"
"Planar Tether","Concentrate"
"Planar Tether","Manipulate"
"Procyal Philosophy","Auditory"
"Procyal Philosophy","Enchantment"
"Procyal Philosophy","Good"
"Procyal Philosophy","Uncommon"
"Prophet's Luck","Divination"
"Prophet's Luck","Fortune"
"Prophet's Luck","Misfortune"
"Prophet's Luck","Rare"
"Radiant Beam","Evocation"
"Radiant Beam","Good"
"Radiant Beam","Light"
"Radiant Beam","Uncommon"
"Radiant Heart of Devotion","Conjuration"
"Radiant Heart of Devotion","Light"
"Radiant Heart of Devotion","Uncommon"
"Ravenous Portal","Abjuration"
"Read Omens","Concentrate"
"Read Omens","Manipulate"
"Read Omens","Prediction"
"Read Omens","Uncommon"
"Rebounding Barrier","Abjuration"
"Rebounding Barrier","Rare"
"Reflective Scales","Abjuration"
"Replicate","Illusion"
"Replicate","Shadow"
"Rewrite Memory","Concentrate"
"Rewrite Memory","Manipulate"
"Rewrite Memory","Mental"
"Rewrite Memory","Uncommon"
"Rigid Form","Concentrate"
"Rigid Form","Manipulate"
"Rigid Form","Wood"
"Rust Cloud","Concentrate"
"Rust Cloud","Manipulate"
"Rust Cloud","Metal"
"Rusting Grasp","Transmutation"
"Sacred Nimbus","Conjuration"
"Sacred Nimbus","Good"
"Sacred Nimbus","Rare"
"Sage's Curse","Attack"
"Sage's Curse","Curse"
"Sage's Curse","Enchantment"
"Sage's Curse","Mental"
"Sage's Curse","Misfortune"
"Sage's Curse","Uncommon"
"Sanguine Mist","Death"
"Sanguine Mist","Necromancy"
"Sanguine Mist","Negative"
"Seal Fate","Concentrate"
"Seal Fate","Curse"
"Seal Fate","Death"
"Seal Fate","Manipulate"
"Shape Stone","Concentrate"
"Shape Stone","Earth"
"Shape Stone","Manipulate"
"Sliding Blocks","Concentrate"
"Sliding Blocks","Earth"
"Sliding Blocks","Manipulate"
"Snake Fangs","Concentrate"
"Snake Fangs","Manipulate"
"Snake Fangs","Morph"
"Soft Landing","Abjuration"
"Solid Fog","Conjuration"
"Solid Fog","Water"
"Soothing Spring","Healing"
"Soothing Spring","Necromancy"
"Soothing Spring","Positive"
"Soothing Spring","Water"
"Spell Immunity","Abjuration"
"Spike Stones","Conjuration"
"Spike Stones","Earth"
"Spiritual Anamnesis","Mental"
"Spiritual Anamnesis","Necromancy"
"Spiritual Anamnesis","Uncommon"
"Spiritual Attunement","Abjuration"
"Spiritual Attunement","Uncommon"
"Steal Voice","Curse"
"Steal Voice","Incapacitation"
"Steal Voice","Necromancy"
"Steal Voice","Uncommon"
"Stifling Stillness","Air"
"Stifling Stillness","Concentrate"
"Stifling Stillness","Manipulate"
"Stifling Stillness","Poison"
"Stonesense","Divination"
"Stonesense","Rare"
"Suggestion","Concentrate"
"Suggestion","Incapacitation"
"Suggestion","Linguistic"
"Suggestion","Manipulate"
"Suggestion","Mental"
"Suggestion","Subtle"
"Swarming Wasp Stings","Necromancy"
"Swarming Wasp Stings","Poison"
"Swarming Wasp Stings","Uncommon"
"Talking Corpse","Concentrate"
"Talking Corpse","Manipulate"
"Talking Corpse","Uncommon"
"Telepathy","Concentrate"
"Telepathy","Linguistic"
"Telepathy","Manipulate"
"Telepathy","Mental"
"Tomorrow's Dawn","Abjuration"
"Tomorrow's Dawn","Light"
"Tomorrow's Dawn","Rare"
"Tortoise and the Hare","Transmutation"
"Translocate","Concentrate"
"Translocate","Manipulate"
"Translocate","Teleportation"
"Umbral Graft","Illusion"
"Umbral Graft","Shadow"
"Unfettered Movement","Concentrate"
"Unfettered Movement","Manipulate"
"Vampiric Maiden","Concentrate"
"Vampiric Maiden","Manipulate"
"Vampiric Maiden","Void"
"Vapor Form","Air"
"Vapor Form","Concentrate"
"Vapor Form","Manipulate"
"Vapor Form","Polymorph"
"Variable Gravity","Transmutation"
"Vision of Beauty","Emotion"
"Vision of Beauty","Illusion"
"Vision of Beauty","Incapacitation"
"Vision of Beauty","Mental"
"Vision of Beauty","Rare"
"Vision of Death","Concentrate"
"Vision of Death","Death"
"Vision of Death","Emotion"
"Vision of Death","Fear"
"Vision of Death","Manipulate"
"Vision of Death","Mental"
"Vital Beacon","Concentrate"
"Vital Beacon","Healing"
"Vital Beacon","Manipulate"
"Vital Beacon","Vitality"
"Wall of Fire","Concentrate"
"Wall of Fire","Fire"
"Wall of Fire","Manipulate"
"Wall of Mirrors","Conjuration"
"Wall of Mirrors","Rare"
"Weapon Storm","Concentrate"
"Weapon Storm","Manipulate"
"Web of Influence","Detection"
"Web of Influence","Divination"
"Web of Influence","Uncommon"
"Whispers of the Void","Auditory"
"Whispers of the Void","Concentrate"
"Whispers of the Void","Manipulate"
"Whispers of the Void","Void"
"Winning Streak","Divination"
"Ymeri's Mark","Concentrate"
"Ymeri's Mark","Curse"
"Ymeri's Mark","Detection"
"Ymeri's Mark","Fire"
"Ymeri's Mark","Manipulate"
"Zephyr Slip","Air"
"Zephyr Slip","Manipulate"
"Zephyr Slip","Move"
"Aberrant Form","Polymorph"
"Aberrant Form","Transmutation"
"Abyssal Plague","Chaotic"
"Abyssal Plague","Disease"
"Abyssal Plague","Evil"
"Abyssal Plague","Necromancy"
"Acid Storm","Acid"
"Acid Storm","Evocation"
"Bandit's Doom","Abjuration"
"Bandit's Doom","Curse"
"Banishment","Concentrate"
"Banishment","Incapacitation"
"Banishment","Manipulate"
"Belittling Boast","Auditory"
"Belittling Boast","Emotion"
"Belittling Boast","Enchantment"
"Belittling Boast","Fear"
"Belittling Boast","Mental"
"Belittling Boast","Uncommon"
"Blackfinger's Blades","Poison"
"Blackfinger's Blades","Transmutation"
"Blackfinger's Blades","Uncommon"
"Blazing Fissure","Earth"
"Blazing Fissure","Evocation"
"Blazing Fissure","Fire"
"Blessing of Defiance","Abjuration"
"Blind Eye","Illusion"
"Blind Eye","Uncommon"
"Blinding Foam","Acid"
"Blinding Foam","Evocation"
"Blinding Foam","Incapacitation"
"Blinding Foam","Uncommon"
"Blink Charge","Conjuration"
"Blink Charge","Force"
"Blink Charge","Teleportation"
"Blister","Concentrate"
"Blister","Manipulate"
"Blood Feast","Necromancy"
"Blood Feast","Uncommon"
"Breath of Life","Concentrate"
"Breath of Life","Healing"
"Breath of Life","Vitality"
"Chameleon Coat","Concentrate"
"Chameleon Coat","Illusion"
"Chameleon Coat","Manipulate"
"Chromatic Wall","Abjuration"
"Cloak of Colors","Concentrate"
"Cloak of Colors","Manipulate"
"Cloak of Colors","Visual"
"Confusing Cry","Auditory"
"Confusing Cry","Concentrate"
"Confusing Cry","Emotion"
"Confusing Cry","Incapacitation"
"Confusing Cry","Manipulate"
"Confusing Cry","Mental"
"Control Water","Concentrate"
"Control Water","Manipulate"
"Control Water","Water"
"Corrosive Muck","Acid"
"Corrosive Muck","Concentrate"
"Corrosive Muck","Manipulate"
"Death Ward","Abjuration"
"Desperate Repair","Transmutation"
"Desperate Repair","Uncommon"
"Divine Immolation","Concentrate"
"Divine Immolation","Fire"
"Divine Immolation","Manipulate"
"Divine Immolation","Sanctified"
"Divine Immolation","Spirit"
"Dreaming Potential","Concentrate"
"Dreaming Potential","Manipulate"
"Dreaming Potential","Mental"
"Drop Dead","Illusion"
"Drop Dead","Manipulate"
"Drop Dead","Subtle"
"Drop Dead","Uncommon"
"Drop Dead","Visual"
"Ectoplasmic Expulsion","Mental"
"Ectoplasmic Expulsion","Necromancy"
"Ectoplasmic Expulsion","Uncommon"
"Elemental Breath","Concentrate"
"Elemental Breath","Manipulate"
"Elemental Form","Concentrate"
"Elemental Form","Manipulate"
"Elemental Form","Polymorph"
"Engrave Memory","Concentrate"
"Engrave Memory","Earth"
"Engrave Memory","Manipulate"
"Engrave Memory","Uncommon"
"Entwined Roots","Concentrate"
"Entwined Roots","Manipulate"
"Entwined Roots","Wood"
"Etheric Shards","Evocation"
"Etheric Shards","Force"
"False Vision","Concentrate"
"False Vision","Illusion"
"False Vision","Manipulate"
"False Vision","Uncommon"
"Fire's Pathway","Concentrate"
"Fire's Pathway","Fire"
"Fire's Pathway","Manipulate"
"Fire's Pathway","Teleportation"
"Fire's Pathway","Uncommon"
"Flame Dancer","Concentrate"
"Flame Dancer","Fire"
"Flame Dancer","Manipulate"
"Flames of Ego","Concentrate"
"Flames of Ego","Fire"
"Flames of Ego","Incapacitation"
"Flames of Ego","Light"
"Flames of Ego","Manipulate"
"Flames of Ego","Mental"
"Flammable Fumes","Conjuration"
"Flammable Fumes","Poison"
"Flowing Strike","Evocation"
"Flowing Strike","Water"
"Forceful Hand","Evocation"
"Forceful Hand","Force"
"Freezing Rain","Cold"
"Freezing Rain","Concentrate"
"Freezing Rain","Manipulate"
"Freezing Rain","Water"
"Geyser","Evocation"
"Geyser","Fire"
"Geyser","Water"
"Glimmer of Charm","Aura"
"Glimmer of Charm","Emotion"
"Glimmer of Charm","Enchantment"
"Glimmer of Charm","Incapacitation"
"Glimmer of Charm","Mental"
"Grisly Growths","Concentrate"
"Grisly Growths","Manipulate"
"Hallucination","Illusion"
"Hallucination","Incapacitation"
"Hallucination","Manipulate"
"Hallucination","Mental"
"Hallucination","Subtle"
"Healing Well","Healing"
"Healing Well","Necromancy"
"Healing Well","Positive"
"Howling Blizzard","Air"
"Howling Blizzard","Cold"
"Howling Blizzard","Concentrate"
"Howling Blizzard","Manipulate"
"Illusory Scene","Auditory"
"Illusory Scene","Concentrate"
"Illusory Scene","Illusion"
"Illusory Scene","Manipulate"
"Illusory Scene","Olfactory"
"Illusory Scene","Visual"
"Imaginary Lockbox","Concentrate"
"Imaginary Lockbox","Manipulate"
"Imaginary Lockbox","Mental"
"Impaling Spike","Concentrate"
"Impaling Spike","Manipulate"
"Impaling Spike","Metal"
"Incendiary Fog","Conjuration"
"Incendiary Fog","Fire"
"Incendiary Fog","Rare"
"Inevitable Disaster","Curse"
"Inevitable Disaster","Divination"
"Inevitable Disaster","Prediction"
"Infectious Comedy","Emotion"
"Infectious Comedy","Enchantment"
"Infectious Comedy","Incapacitation"
"Infectious Comedy","Mental"
"Infectious Comedy","Uncommon"
"Invoke Spirits","Concentrate"
"Invoke Spirits","Emotion"
"Invoke Spirits","Fear"
"Invoke Spirits","Manipulate"
"Invoke Spirits","Mental"
"Invoke Spirits","Void"
"Lashunta's Life Bubble","Abjuration"
"Lashunta's Life Bubble","Air"
"Lashunta's Life Bubble","Uncommon"
"Lightning Storm","Concentrate"
"Lightning Storm","Electricity"
"Lightning Storm","Manipulate"
"Magic Passage","Concentrate"
"Magic Passage","Earth"
"Magic Passage","Manipulate"
"Magic Passage","Uncommon"
"Mantle of the Frozen Heart","Cold"
"Mantle of the Frozen Heart","Morph"
"Mantle of the Frozen Heart","Transmutation"
"Mantle of the Magma Heart","Fire"
"Mantle of the Magma Heart","Morph"
"Mantle of the Magma Heart","Transmutation"
"Mantle of the Melting Heart","Concentrate"
"Mantle of the Melting Heart","Manipulate"
"Mantle of the Melting Heart","Metal"
"Mantle of the Melting Heart","Morph"
"Mantle of the Unwavering Heart","Concentrate"
"Mantle of the Unwavering Heart","Manipulate"
"Mantle of the Unwavering Heart","Morph"
"Mantle of the Unwavering Heart","Plant"
"Mantle of the Unwavering Heart","Wood"
"Mariner's Curse","Concentrate"
"Mariner's Curse","Curse"
"Mariner's Curse","Manipulate"
"Mind Probe","Concentrate"
"Mind Probe","Linguistic"
"Mind Probe","Manipulate"
"Mind Probe","Mental"
"Mind Probe","Uncommon"
"Mirecloak","Divination"
"Mirecloak","Mental"
"Mirecloak","Uncommon"
"Mirror Malefactors","Illusion"
"Mirror Malefactors","Mental"
"Mirror Malefactors","Visual"
"Moon Frenzy","Concentrate"
"Moon Frenzy","Manipulate"
"Moon Frenzy","Morph"
"Nature's Pathway","Concentrate"
"Nature's Pathway","Manipulate"
"Nature's Pathway","Mental"
"Nature's Pathway","Plant"
"Nature's Pathway","Teleportation"
"Nature's Pathway","Uncommon"
"Pillars of Sand","Conjuration"
"Pillars of Sand","Earth"
